Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,PerformanceIndex,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyAchievement,NumCompaniesWorked,Over18,OverTime,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HowToEmploy,Incentive,RemoteWork,MonthlyIncome,StressRating,WelfareBenefits,InHouseFacility,ExternalFacility,ExtendedLeave,FlexibleWork,StressSelfReported,Year
29,No,Travel_Frequently,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,7003,1,Y,36,2,2,40,0,11,3,4,11,8,3,10,intern,0,5,5374,4,3,0,0,0,1,4,2023
32,No,Travel_Frequently,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,26075,8,Y,30,2,3,40,0,4,2,4,0,0,0,0,intern,0,3,8552,3,1,0,0,0,0,3,2023
42,No,Non-Travel,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,6161,3,Y,10,4,2,40,2,10,1,2,6,3,3,3,intern,0,5,6710,3,2,0,0,0,0,3,2023
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,5411,4,Y,40,2,3,40,0,7,2,3,2,2,2,0,intern,0,3,9974,2,2,1,0,0,1,2,2024
46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,19989,3,Y,14,3,3,40,1,12,4,2,9,8,4,7,intern,4674,4,9840,2,3,1,1,0,0,2,2024
28,No,Non-Travel,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,10494,1,Y,26,3,2,40,1,3,2,3,3,2,2,2,intern,2059,4,4335,2,3,1,0,0,0,1,2024
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,21143,8,Y,32,3,4,40,2,11,3,3,7,0,1,6,New_graduate_recruitment,0,5,6737,2,4,1,1,0,1,3,2023
42,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,13624,4,Y,0,1,4,40,0,8,3,3,0,0,0,0,agent_B,0,1,6695,2,2,1,0,0,0,2,2023
32,Yes,Travel_Rarely,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,26186,7,Y,6,2,3,40,0,7,3,2,2,2,2,2,intern,0,3,10344,2,3,1,1,0,1,1,2023
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,7739,2,Y,0,2,4,40,1,25,5,3,19,17,2,8,intern,1728,1,6011,2,2,0,0,0,0,2,2023
27,No,Travel_Rarely,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,7018,1,Y,0,4,4,40,1,9,5,3,9,8,5,8,intern,291,4,6727,3,3,0,0,0,1,3,2023
29,No,Travel_Rarely,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,15434,1,Y,36,1,4,40,0,1,3,3,1,0,0,0,agent_B,0,2,6712,2,4,1,1,1,1,1,2023
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,22539,7,Y,0,3,4,40,0,21,2,3,16,12,6,14,direct_recruiting,2122,3,4469,2,4,1,1,1,1,2,2023
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,13583,4,Y,6,2,4,40,0,29,3,3,22,10,12,9,direct_recruiting,0,3,6985,3,3,1,0,0,1,2,2023
29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,14753,1,Y,36,3,2,40,0,1,3,2,1,0,1,0,agent_C,0,5,4456,4,1,0,0,0,0,2,2023
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,14011,5,Y,9,4,3,40,3,14,2,3,8,7,0,7,intern,0,3,9863,1,4,1,1,0,1,1,2024
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,23844,0,Y,16,4,4,40,1,8,2,2,7,6,7,3,intern,3500,3,7001,4,2,0,0,0,0,1,2023
39,No,Travel_Rarely,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,5141,8,Y,10,3,2,40,3,7,2,3,2,2,2,2,agent_B,0,5,6711,1,4,1,1,0,1,1,2023
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,7975,8,Y,32,4,2,40,1,19,2,4,5,2,0,4,intern,181,2,7794,2,4,1,1,1,1,1,2023
28,No,Travel_Rarely,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,3692,1,Y,6,4,4,40,1,1,3,3,1,0,0,0,intern,0,2,6617,3,2,0,0,1,1,2,2023
30,No,Travel_Rarely,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,16019,1,Y,1,1,3,40,0,1,3,2,1,0,0,0,agent_C,0,4,9397,2,1,0,0,0,0,1,2024
22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,26092,1,Y,37,4,1,40,0,1,2,3,1,0,0,0,New_graduate_recruitment,0,2,5670,2,2,1,0,0,0,1,2023
36,No,Travel_Rarely,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,6060,1,Y,4,1,1,40,1,10,4,3,10,9,1,7,agent_C,0,1,6047,3,3,1,0,0,1,3,2023
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,18624,1,Y,7,1,1,40,1,10,2,3,10,8,0,2,intern,0,4,5493,3,3,1,0,0,1,2,2023
34,No,Travel_Rarely,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,24444,2,Y,13,2,4,40,3,9,3,3,5,3,1,0,agent_A,0,2,8888,2,4,1,0,1,1,1,2023
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,19384,3,Y,26,2,2,40,0,11,2,3,3,2,1,2,agent_B,0,3,5585,2,2,1,0,0,0,2,2023
37,No,Travel_Rarely,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,13588,5,Y,5,4,3,40,1,16,2,3,5,3,0,4,direct_recruiting,0,2,7386,2,4,1,1,1,1,2,2024
35,No,Travel_Rarely,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,25388,0,Y,20,1,4,40,0,4,2,3,3,2,0,2,intern,0,2,5909,3,1,0,0,0,0,4,2023
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,23888,0,Y,11,2,4,40,2,10,2,2,9,8,3,8,direct_recruiting,0,4,4435,3,1,0,0,0,1,3,2023
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,4223,1,Y,8,4,4,40,0,10,2,2,10,1,0,8,direct_recruiting,0,3,7221,2,3,1,1,0,1,1,2023
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,18991,2,Y,13,1,1,40,1,22,3,3,19,7,11,16,intern,0,0,6999,3,2,1,0,0,0,3,2023
26,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,14908,1,Y,16,2,3,40,1,1,3,2,1,0,1,0,intern,0,1,7306,2,1,1,0,0,0,2,2023
27,No,Travel_Rarely,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,26997,0,Y,0,3,2,40,0,9,5,2,8,7,0,7,intern,2987,2,6290,3,2,1,0,0,0,3,2023
48,No,Travel_Frequently,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,2437,3,Y,3,2,2,40,1,24,3,3,22,17,4,7,direct_recruiting,0,4,10702,4,1,0,0,0,0,2,2023
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,9364,2,Y,38,3,4,40,1,10,5,3,2,0,2,2,agent_C,1829,0,7535,1,4,1,1,1,1,1,2023
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,14460,1,Y,4,4,2,40,1,5,2,3,5,2,3,0,intern,0,4,12245,2,4,1,1,0,1,2,2024
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,10261,1,Y,11,3,4,40,0,5,3,3,4,2,1,0,intern,0,0,6171,4,1,1,0,0,0,4,2023
36,No,Travel_Rarely,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,16822,2,Y,0,2,3,40,2,12,1,1,4,2,1,3,agent_C,0,3,3597,3,1,0,0,0,0,4,2023
41,No,Travel_Rarely,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,26841,5,Y,27,4,3,40,1,14,3,3,5,4,1,4,direct_recruiting,3182,4,6365,2,4,1,1,1,1,5,2024
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married,14842,9,Y,20,2,2,40,1,18,3,4,13,7,5,7,intern,0,1,5965,2,3,1,0,0,0,3,2024
31,No,Travel_Rarely,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,20115,2,Y,4,1,4,40,1,8,2,3,5,2,1,4,direct_recruiting,0,3,9241,3,2,0,0,0,1,3,2023
34,No,Travel_Rarely,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,16495,3,Y,17,1,3,40,0,9,3,2,4,2,0,1,agent_B,0,3,6392,2,4,1,1,1,1,1,2024
31,No,Travel_Rarely,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,16031,8,Y,40,2,2,40,1,4,0,2,2,2,2,2,intern,1366,3,4555,3,1,0,0,0,0,2,2023
26,No,Travel_Frequently,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married,7102,0,Y,21,3,1,40,1,8,3,3,7,7,7,7,intern,1292,2,5810,3,2,0,0,0,0,2,2023
45,No,Travel_Frequently,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single,14511,4,Y,2,2,3,40,0,12,3,3,4,2,0,3,agent_A,0,2,9187,3,1,0,0,0,0,1,2023
33,No,Travel_Rarely,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,10410,1,Y,6,3,2,40,0,10,2,2,10,4,0,9,intern,2210,3,8200,5,2,0,0,0,0,2,2023
28,No,Travel_Frequently,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married,19255,1,Y,13,1,3,40,1,7,2,3,7,7,0,7,agent_B,0,2,4225,2,4,1,0,0,1,2,2023
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single,10642,1,Y,25,3,4,40,0,1,3,3,1,0,0,0,New_graduate_recruitment,0,3,5086,5,1,0,0,0,0,4,2023
39,No,Non-Travel,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married,3987,6,Y,3,4,3,40,1,10,1,3,3,2,1,2,intern,0,5,6024,2,3,0,0,0,1,1,2023
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married,6073,1,Y,3,1,3,40,1,6,3,2,5,3,1,2,intern,0,2,6891,3,1,0,0,0,0,4,2024
34,No,Travel_Frequently,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,26496,1,Y,17,3,2,40,0,16,3,3,15,10,6,11,intern,5715,4,12032,2,4,1,1,1,1,2,2024
28,No,Travel_Rarely,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single,23352,3,Y,12,1,4,40,0,6,0,3,2,0,2,2,intern,0,2,7863,1,4,1,1,1,1,1,2024
47,No,Non-Travel,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,2125,8,Y,6,3,3,40,1,16,4,4,8,7,1,7,intern,0,2,10711,1,4,1,1,1,1,1,2023
56,No,Travel_Rarely,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married,20328,4,Y,4,3,3,40,1,6,3,3,0,0,0,0,intern,4410,2,9285,2,3,1,0,1,1,1,2023
39,No,Travel_Rarely,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married,12315,1,Y,1,4,4,40,1,10,3,3,10,0,7,9,intern,0,2,7716,3,1,0,0,0,0,3,2023
38,No,Travel_Frequently,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,18115,1,Y,22,2,3,40,1,20,3,3,20,11,0,7,agent_B,2499,2,8333,1,4,1,1,1,1,1,2024
58,No,Travel_Rarely,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married,11761,4,Y,23,2,3,40,1,29,2,2,1,0,0,0,intern,1434,5,4780,1,3,1,1,0,1,1,2023
32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,15318,3,Y,35,2,1,40,0,8,2,3,4,1,0,3,agent_B,0,2,4037,3,1,0,0,0,0,3,2023
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,14293,2,Y,21,4,4,40,2,10,0,4,5,2,0,3,agent_A,1617,4,3235,2,3,1,0,0,1,1,2023
49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,13738,3,Y,40,4,4,40,0,28,3,3,5,4,4,3,direct_recruiting,2235,3,4470,4,1,0,0,0,0,4,2023
42,No,Travel_Rarely,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced,2900,3,Y,12,2,3,40,2,14,4,3,0,0,0,0,intern,0,2,10242,2,2,1,0,0,0,1,2023
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married,19555,1,Y,39,1,1,40,0,1,2,3,1,0,0,0,agent_B,0,3,5569,4,1,0,0,0,0,2,2023
35,No,Travel_Rarely,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,15975,0,Y,9,2,4,40,1,6,2,1,5,3,0,4,agent_B,2368,2,7895,2,2,1,0,0,1,3,2023
28,No,Non-Travel,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single,2122,1,Y,6,3,3,40,0,5,3,2,5,3,1,4,agent_C,0,4,5994,3,2,1,1,0,1,3,2023
31,No,Non-Travel,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3995,1,Y,4,2,4,40,1,4,3,4,4,2,2,3,intern,0,0,6490,2,2,1,0,0,1,1,2023
36,No,Non-Travel,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married,9238,1,Y,41,4,2,40,0,5,3,3,5,4,0,2,agent_A,1396,3,7842,3,2,0,0,1,0,1,2024
34,No,Travel_Rarely,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,6770,1,Y,0,4,1,40,0,14,3,2,14,8,2,1,New_graduate_recruitment,0,2,11514,4,2,0,0,0,0,2,2023
34,No,Travel_Rarely,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,22914,1,Y,1,2,3,40,1,9,2,2,8,7,1,1,agent_C,2345,3,7819,3,2,0,0,0,0,3,2023
26,No,Travel_Rarely,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single,20006,0,Y,6,1,4,40,0,8,6,2,7,7,7,6,agent_B,0,1,8518,3,2,1,0,0,0,3,2023
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married,6225,0,Y,27,1,1,40,1,6,5,2,5,3,0,2,agent_B,0,2,8285,3,3,1,0,0,1,3,2023
32,No,Non-Travel,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,16542,5,Y,2,3,2,40,1,9,6,3,5,1,1,2,intern,4355,5,9169,3,2,0,0,0,1,2,2023
31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5771,1,Y,20,4,2,40,0,10,6,3,10,8,8,7,intern,0,2,7791,3,3,1,0,1,0,1,2023
28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,18779,5,Y,12,1,1,40,1,6,2,2,4,1,0,3,agent_B,0,3,2726,2,2,0,0,0,0,2,2023
38,No,Travel_Rarely,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,11473,4,Y,22,2,1,40,0,20,3,2,1,0,0,0,agent_B,1967,1,6558,3,1,1,0,0,0,2,2023
35,No,Travel_Rarely,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,13586,1,Y,14,1,4,40,0,10,2,3,10,8,0,9,agent_A,0,2,9916,2,4,1,0,1,1,2,2024
27,No,Travel_Rarely,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single,5099,1,Y,40,3,1,40,0,7,5,3,7,7,0,7,intern,0,4,6604,2,3,1,1,0,1,2,2023
32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,10138,8,Y,30,4,2,40,0,8,1,3,1,0,0,0,intern,1475,4,8663,1,2,1,0,0,0,1,2023
31,Yes,Travel_Frequently,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,21075,1,Y,5,1,3,40,0,10,4,3,10,7,0,8,intern,0,4,9105,3,3,0,0,0,1,1,2023
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,5843,6,Y,26,2,2,40,0,15,2,2,2,2,2,2,intern,0,0,8099,4,1,1,0,0,0,1,2024
54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,22474,3,Y,25,1,3,40,2,9,6,2,4,3,2,3,agent_A,0,2,6094,3,2,0,0,1,1,3,2023
33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,18079,1,Y,32,3,3,40,3,9,2,3,9,7,2,8,agent_C,2250,4,4737,1,4,1,0,0,1,1,2024
43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married,16873,1,Y,21,3,2,40,1,10,1,3,10,9,0,9,intern,2154,4,4535,3,3,1,0,0,1,2,2023
38,No,Travel_Frequently,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,5224,0,Y,14,1,2,40,1,7,2,3,6,2,1,2,intern,0,0,7213,3,2,1,0,0,0,3,2024
55,No,Travel_Rarely,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,25811,4,Y,33,3,1,40,1,35,0,3,10,9,1,4,intern,1837,4,3869,4,1,0,0,0,0,3,2023
31,No,Travel_Rarely,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,17536,1,Y,36,1,3,40,3,1,4,3,1,0,0,0,agent_B,0,3,7551,1,4,1,1,1,1,1,2023
39,No,Travel_Rarely,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single,25098,0,Y,35,2,1,40,0,21,3,3,20,8,11,10,agent_A,2694,1,8981,4,3,1,0,0,1,3,2023
42,No,Non-Travel,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single,14811,1,Y,11,2,4,40,0,20,2,3,20,9,3,7,intern,1555,4,5184,2,3,0,0,0,1,2,2023
31,No,Non-Travel,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,26862,4,Y,5,4,3,40,1,13,2,4,11,7,4,8,agent_A,2627,4,5255,2,3,1,0,1,1,1,2023
54,No,Travel_Rarely,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,25198,6,Y,4,4,4,40,0,9,3,3,5,2,1,4,intern,2596,3,5193,3,1,0,0,0,0,2,2023
24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1981,2,Male,45,2,2,Healthcare Representative,3,Single,14120,1,Y,44,2,2,40,0,4,2,2,4,3,1,2,agent_A,2226,2,7422,3,1,0,0,0,0,2,2023
23,No,Travel_Rarely,Research & Development,12,2,Other,1,1982,4,Male,78,3,1,Laboratory Technician,4,Single,13672,1,Y,4,2,3,40,0,5,6,4,5,2,1,4,agent_A,0,4,8371,2,3,1,1,0,1,2,2023
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,Married,26849,1,Y,0,2,1,40,1,10,2,4,10,9,9,4,direct_recruiting,0,3,4538,3,2,0,0,0,0,1,2024
40,No,Travel_Rarely,Sales,2,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,2,Married,4258,3,Y,2,3,3,40,1,15,4,3,11,8,5,10,intern,0,1,5982,2,4,1,1,1,1,1,2023
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,1987,3,Female,82,3,1,Human Resources,2,Married,19655,4,Y,1,3,3,40,0,6,3,3,2,0,1,2,agent_A,0,2,8304,2,4,1,1,1,1,3,2023
30,No,Travel_Rarely,Research & Development,1,2,Medical,1,1989,4,Male,76,3,1,Laboratory Technician,2,Married,4077,1,Y,39,2,3,40,0,12,6,2,12,8,1,7,direct_recruiting,0,1,7521,3,3,1,0,0,1,3,2023
25,No,Travel_Rarely,Research & Development,2,1,Other,1,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,7298,6,Y,35,3,3,40,1,7,2,2,2,2,0,2,agent_B,0,3,8205,2,3,1,0,0,0,2,2023
47,No,Travel_Rarely,Research & Development,25,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,13084,2,Y,33,4,2,40,0,25,3,3,17,14,12,11,direct_recruiting,0,5,9214,3,4,1,1,0,1,2,2023
33,No,Non-Travel,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,20439,1,Y,2,2,3,40,3,1,2,2,1,1,0,0,intern,2051,2,6838,2,2,1,0,0,1,2,2024
38,No,Travel_Rarely,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,7636,0,Y,19,3,1,40,2,16,3,3,15,13,5,8,intern,0,2,10051,4,2,0,0,0,0,2,2023
31,No,Travel_Rarely,Sales,2,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,Married,6393,0,Y,38,4,3,40,1,3,1,3,2,2,1,2,intern,0,3,7077,2,4,1,1,0,1,1,2023
38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,14284,2,Y,8,1,4,40,1,10,1,3,8,3,7,7,direct_recruiting,0,2,7616,2,2,0,0,0,0,1,2023
42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1,1998,4,Male,35,3,2,Research Scientist,1,Divorced,11189,6,Y,8,3,3,40,1,9,3,2,4,3,1,2,intern,3229,4,6799,3,2,0,0,0,0,2,2023
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1999,4,Male,76,3,1,Research Scientist,4,Married,21412,3,Y,10,4,1,40,1,12,3,3,5,3,1,0,intern,2997,3,5994,1,4,1,1,1,1,3,2023
47,No,Non-Travel,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,Married,17231,0,Y,12,3,1,40,2,14,3,1,13,8,5,12,intern,3026,2,6371,3,3,1,0,1,1,3,2023
35,No,Travel_Rarely,Research & Development,11,4,Medical,1,2003,4,Male,43,3,1,Laboratory Technician,3,Married,20232,7,Y,15,1,3,40,1,5,3,3,2,2,2,2,agent_C,0,2,10056,2,4,1,0,0,1,2,2023
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2007,4,Male,63,3,1,Research Scientist,3,Single,17624,0,Y,31,2,4,40,0,4,2,4,3,2,1,2,intern,0,2,6603,1,4,1,1,1,1,1,2023
35,No,Travel_Rarely,Research & Development,9,4,Medical,1,2008,2,Male,48,3,2,Research Scientist,3,Single,18698,1,Y,27,4,2,40,0,10,5,3,10,7,0,8,intern,5006,5,10012,3,3,0,1,0,0,3,2024
33,No,Travel_Rarely,Research & Development,15,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,21653,0,Y,5,1,1,40,1,10,6,3,9,7,8,1,agent_A,0,3,3934,3,3,1,0,1,1,2,2023
32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,15919,1,Y,12,1,3,40,0,6,3,3,6,2,4,1,agent_C,0,4,8850,2,4,1,1,1,1,1,2023
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2012,1,Male,83,3,1,Laboratory Technician,4,Married,4060,8,Y,40,4,3,40,2,8,3,2,1,0,0,0,intern,0,4,7317,2,4,1,1,0,1,1,2023
32,No,Travel_Rarely,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,18024,0,Y,1,3,2,40,1,3,2,3,2,2,2,2,intern,2458,2,5175,2,4,1,1,1,1,2,2023
39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,2014,1,Male,52,3,2,Research Scientist,4,Single,5340,7,Y,6,2,1,40,0,18,2,3,7,7,1,7,direct_recruiting,0,4,6693,4,2,0,0,0,0,4,2023
38,No,Travel_Rarely,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,3376,3,Y,5,2,1,40,1,20,3,3,18,16,1,11,intern,0,4,7141,3,2,0,0,0,1,3,2023
32,No,Travel_Rarely,Sales,1,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married,24032,1,Y,4,4,3,40,2,14,3,3,14,10,5,7,intern,4434,4,8868,3,4,0,0,0,1,2,2023
37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,2017,3,Female,42,4,3,Research Director,4,Married,15471,1,Y,13,4,1,40,1,16,2,3,16,11,6,8,intern,2144,4,4289,2,4,1,0,0,1,2,2024
25,No,Travel_Rarely,Sales,8,2,Other,1,2018,1,Female,85,3,2,Sales Executive,3,Divorced,13684,0,Y,21,4,2,40,1,6,3,2,5,3,0,4,intern,0,3,8498,2,2,0,0,0,1,3,2023
